Timestamp,base_PosX,base_PosY,base_PosZ,base_RotX,base_RotY,base_RotZ,base_RotW,base_jointAngle,shoulder_PosX,shoulder_PosY,shoulder_PosZ,shoulder_RotX,shoulder_RotY,shoulder_RotZ,shoulder_RotW,shoulder_jointAngle,elbow_PosX,elbow_PosY,elbow_PosZ,elbow_RotX,elbow_RotY,elbow_RotZ,elbow_RotW,elbow_jointAngle,wrist1_PosX,wrist1_PosY,wrist1_PosZ,wrist1_RotX,wrist1_RotY,wrist1_RotZ,wrist1_RotW,wrist1_jointAngle,wrist2_PosX,wrist2_PosY,wrist2_PosZ,wrist2_RotX,wrist2_RotY,wrist2_RotZ,wrist2_RotW,wrist2_jointAngle,wrist3_PosX,wrist3_PosY,wrist3_PosZ,wrist3_RotX,wrist3_RotY,wrist3_RotZ,wrist3_RotW,wrist3_jointAngle,ee_PosX,ee_PosY,ee_PosZ,ee_RotX,ee_RotY,ee_RotZ,ee_RotW,suctionOn,blockAttracted
17.425,0.275,0.958,0.12,0,0.707,0,-0.707,179.977,0.275,0.958,-0.016,-0.267,0.655,-0.267,-0.655,-45.656,-0.022,1.262,0.104,-0.548,0.447,-0.548,-0.447,57.303,-0.406,1.183,0.104,-0.564,0.427,-0.564,-0.427,-85.944,-0.406,1.183,0.011,0,0,-0.797,-0.604,-89.954,-0.497,1.157,0.011,0,0,-0.797,-0.604,0,-0.475,1.078,0.011,0,0,-0.991,0.137,FALSE,FALSE
17.533,0.275,0.958,0.12,0,0.707,0,-0.707,179.977,0.275,0.958,-0.016,-0.267,0.655,-0.267,-0.655,-45.656,-0.022,1.262,0.104,-0.548,0.447,-0.548,-0.447,57.303,-0.406,1.183,0.104,-0.564,0.427,-0.564,-0.427,-85.944,-0.406,1.183,0.011,0,0,-0.797,-0.604,-89.954,-0.497,1.157,0.011,0,0,-0.797,-0.604,0,-0.475,1.078,0.011,0,0,-0.991,0.137,FALSE,FALSE
17.64,0.275,0.958,0.12,0,0.707,0,-0.707,179.977,0.275,0.958,-0.016,-0.267,0.655,-0.267,-0.655,-45.656,-0.022,1.262,0.104,-0.548,0.447,-0.548,-0.447,57.303,-0.406,1.183,0.104,-0.564,0.427,-0.564,-0.427,-85.944,-0.406,1.183,0.011,0,0,-0.797,-0.604,-89.954,-0.497,1.157,0.011,0,0,-0.797,-0.604,0,-0.475,1.078,0.011,0,0,-0.991,0.137,FALSE,FALSE
17.747,0.275,0.958,0.12,0,0.707,0,-0.707,179.977,0.275,0.958,-0.016,-0.267,0.655,-0.267,-0.655,-45.656,-0.022,1.262,0.104,-0.548,0.447,-0.548,-0.447,57.303,-0.406,1.183,0.104,-0.564,0.427,-0.564,-0.427,-85.944,-0.406,1.183,0.011,0,0,-0.797,-0.604,-89.954,-0.497,1.157,0.011,0,0,-0.797,-0.604,0,-0.475,1.078,0.011,0,0,-0.991,0.137,FALSE,FALSE
17.853,0.275,0.958,0.12,0,0.707,0,-0.707,179.977,0.275,0.958,-0.016,-0.267,0.655,-0.267,-0.655,-45.656,-0.022,1.262,0.104,-0.548,0.447,-0.548,-0.447,57.303,-0.406,1.183,0.104,-0.564,0.427,-0.564,-0.427,-85.944,-0.406,1.183,0.011,0,0,-0.797,-0.604,-89.954,-0.497,1.157,0.011,0,0,-0.797,-0.604,0,-0.475,1.078,0.011,0,0,-0.991,0.137,FALSE,FALSE
17.957,0.275,0.958,0.12,0,0.707,0,-0.707,179.977,0.275,0.958,-0.016,-0.267,0.655,-0.267,-0.655,-45.656,-0.022,1.262,0.104,-0.548,0.447,-0.548,-0.447,57.303,-0.406,1.183,0.104,-0.564,0.427,-0.564,-0.427,-85.944,-0.406,1.183,0.011,0,0,-0.797,-0.604,-89.954,-0.497,1.157,0.011,0,0,-0.797,-0.604,0,-0.475,1.078,0.011,0,0,-0.991,0.137,FALSE,FALSE
18.063,0.275,0.958,0.12,0,0.707,0,-0.707,179.977,0.275,0.958,-0.016,-0.267,0.655,-0.267,-0.655,-45.656,-0.022,1.262,0.104,-0.548,0.447,-0.548,-0.447,57.303,-0.406,1.183,0.104,-0.564,0.427,-0.564,-0.427,-85.944,-0.406,1.183,0.011,0,0,-0.797,-0.604,-89.954,-0.497,1.157,0.011,0,0,-0.797,-0.604,0,-0.475,1.078,0.011,0,0,-0.991,0.137,FALSE,FALSE
18.17,0.275,0.958,0.12,0,0.707,0,-0.707,179.977,0.275,0.958,-0.016,-0.267,0.655,-0.267,-0.655,-45.656,-0.022,1.262,0.104,-0.548,0.447,-0.548,-0.447,57.303,-0.406,1.183,0.104,-0.564,0.427,-0.564,-0.427,-85.944,-0.406,1.183,0.011,0,0,-0.797,-0.604,-89.954,-0.497,1.157,0.011,0,0,-0.797,-0.604,0,-0.475,1.078,0.011,0,0,-0.991,0.137,FALSE,FALSE
18.271,0.275,0.958,0.12,0,0.707,0,-0.707,179.977,0.275,0.958,-0.016,-0.267,0.655,-0.267,-0.655,-45.656,-0.022,1.262,0.104,-0.548,0.447,-0.548,-0.447,57.303,-0.406,1.183,0.104,-0.564,0.427,-0.564,-0.427,-85.944,-0.406,1.183,0.011,0,0,-0.797,-0.604,-89.954,-0.497,1.157,0.011,0,0,-0.797,-0.604,0,-0.475,1.078,0.011,0,0,-0.991,0.137,FALSE,FALSE
18.377,0.275,0.958,0.12,0,0.707,0,-0.707,179.977,0.275,0.958,-0.016,-0.267,0.655,-0.267,-0.655,-45.656,-0.022,1.262,0.104,-0.548,0.447,-0.548,-0.447,57.303,-0.406,1.183,0.104,-0.564,0.427,-0.564,-0.427,-85.944,-0.406,1.183,0.011,0,0,-0.797,-0.604,-89.954,-0.497,1.157,0.011,0,0,-0.797,-0.604,0,-0.475,1.078,0.011,0,0,-0.991,0.137,FALSE,FALSE
18.482,0.275,0.958,0.12,0,0.707,0,-0.707,179.977,0.275,0.958,-0.016,-0.267,0.655,-0.267,-0.655,-45.656,-0.022,1.262,0.104,-0.548,0.447,-0.548,-0.447,57.303,-0.406,1.183,0.104,-0.564,0.427,-0.564,-0.427,-85.944,-0.406,1.183,0.011,0,0,-0.797,-0.604,-89.954,-0.497,1.157,0.011,0,0,-0.797,-0.604,0,-0.475,1.078,0.011,0,0,-0.991,0.137,FALSE,FALSE
18.589,0.275,0.958,0.12,0,0.707,0,-0.707,179.977,0.275,0.958,-0.016,-0.267,0.655,-0.267,-0.655,-45.656,-0.022,1.262,0.104,-0.548,0.447,-0.548,-0.447,57.303,-0.406,1.183,0.104,-0.564,0.427,-0.564,-0.427,-85.944,-0.406,1.183,0.011,0,0,-0.797,-0.604,-89.954,-0.497,1.157,0.011,0,0,-0.797,-0.604,0,-0.475,1.078,0.011,0,0,-0.991,0.137,FALSE,FALSE
18.691,0.275,0.958,0.12,0,0.707,0,-0.707,179.977,0.275,0.958,-0.016,-0.267,0.655,-0.267,-0.655,-45.656,-0.022,1.262,0.104,-0.548,0.447,-0.548,-0.447,57.303,-0.406,1.183,0.104,-0.564,0.427,-0.564,-0.427,-85.944,-0.406,1.183,0.011,0,0,-0.797,-0.604,-89.954,-0.497,1.157,0.011,0,0,-0.797,-0.604,0,-0.475,1.078,0.011,0,0,-0.991,0.137,FALSE,FALSE
18.791,0.275,0.958,0.12,0,0.707,0,-0.707,179.977,0.275,0.958,-0.016,-0.267,0.655,-0.267,-0.655,-45.656,-0.022,1.262,0.104,-0.548,0.447,-0.548,-0.447,57.303,-0.406,1.183,0.104,-0.564,0.427,-0.564,-0.427,-85.944,-0.406,1.183,0.011,0,0,-0.797,-0.604,-89.954,-0.497,1.157,0.011,0,0,-0.797,-0.604,0,-0.475,1.078,0.011,0,0,-0.991,0.137,FALSE,FALSE
18.891,0.275,0.958,0.12,0,0.707,0,-0.707,179.977,0.275,0.958,-0.016,-0.267,0.655,-0.267,-0.655,-45.656,-0.022,1.262,0.104,-0.548,0.447,-0.548,-0.447,57.303,-0.406,1.183,0.104,-0.564,0.427,-0.564,-0.427,-85.944,-0.406,1.183,0.011,0,0,-0.797,-0.604,-89.954,-0.497,1.157,0.011,0,0,-0.797,-0.604,0,-0.475,1.078,0.011,0,0,-0.991,0.137,FALSE,FALSE
18.996,0.275,0.958,0.12,0,0.707,0,-0.707,179.977,0.275,0.958,-0.016,-0.267,0.655,-0.267,-0.655,-45.656,-0.022,1.262,0.104,-0.548,0.447,-0.548,-0.447,57.303,-0.406,1.183,0.104,-0.564,0.427,-0.564,-0.427,-85.944,-0.406,1.183,0.011,0,0,-0.797,-0.604,-89.954,-0.497,1.157,0.011,0,0,-0.797,-0.604,0,-0.475,1.078,0.011,0,0,-0.991,0.137,FALSE,FALSE
19.099,0.275,0.958,0.12,0,0.707,0,-0.707,179.977,0.275,0.958,-0.016,-0.267,0.655,-0.267,-0.655,-45.656,-0.022,1.262,0.104,-0.548,0.447,-0.548,-0.447,57.303,-0.406,1.183,0.104,-0.564,0.427,-0.564,-0.427,-85.944,-0.406,1.183,0.011,0,0,-0.797,-0.604,-89.954,-0.497,1.157,0.011,0,0,-0.797,-0.604,0,-0.475,1.078,0.011,0,0,-0.991,0.137,FALSE,FALSE
19.2,0.275,0.958,0.12,0,0.707,0,-0.707,179.977,0.275,0.958,-0.016,-0.267,0.655,-0.267,-0.655,-45.656,-0.022,1.262,0.104,-0.548,0.447,-0.548,-0.447,57.303,-0.406,1.183,0.104,-0.564,0.427,-0.564,-0.427,-85.944,-0.406,1.183,0.011,0,0,-0.797,-0.604,-89.954,-0.497,1.157,0.011,0,0,-0.797,-0.604,0,-0.475,1.078,0.011,0,0,-0.991,0.137,FALSE,FALSE
19.301,0.275,0.958,0.12,0,0.707,0,-0.707,179.977,0.275,0.958,-0.016,-0.267,0.655,-0.267,-0.655,-45.656,-0.022,1.262,0.104,-0.548,0.447,-0.548,-0.447,57.303,-0.406,1.183,0.104,-0.564,0.427,-0.564,-0.427,-85.944,-0.406,1.183,0.011,0,0,-0.797,-0.604,-89.954,-0.497,1.157,0.011,0,0,-0.797,-0.604,0,-0.475,1.078,0.011,0,0,-0.991,0.137,FALSE,FALSE
19.405,0.275,0.958,0.12,0,0.707,0,-0.707,179.977,0.275,0.958,-0.016,-0.267,0.655,-0.267,-0.655,-45.656,-0.022,1.262,0.104,-0.548,0.447,-0.548,-0.447,57.303,-0.406,1.183,0.104,-0.564,0.427,-0.564,-0.427,-85.944,-0.406,1.183,0.011,0,0,-0.797,-0.604,-89.954,-0.497,1.157,0.011,0,0,-0.797,-0.604,0,-0.475,1.078,0.011,0,0,-0.991,0.137,FALSE,FALSE
19.509,0.275,0.958,0.12,0,0.707,0,-0.707,179.977,0.275,0.958,-0.016,-0.267,0.655,-0.267,-0.655,-45.656,-0.022,1.262,0.104,-0.548,0.447,-0.548,-0.447,57.303,-0.406,1.183,0.104,-0.564,0.427,-0.564,-0.427,-85.944,-0.406,1.183,0.011,0,0,-0.797,-0.604,-89.954,-0.497,1.157,0.011,0,0,-0.797,-0.604,0,-0.475,1.078,0.011,0,0,-0.991,0.137,FALSE,FALSE
19.614,0.275,0.958,0.12,0,0.707,0,-0.707,179.977,0.275,0.958,-0.016,-0.267,0.655,-0.267,-0.655,-45.656,-0.022,1.262,0.104,-0.548,0.447,-0.548,-0.447,57.303,-0.406,1.183,0.104,-0.564,0.427,-0.564,-0.427,-85.944,-0.406,1.183,0.011,0,0,-0.797,-0.604,-89.954,-0.497,1.157,0.011,0,0,-0.797,-0.604,0,-0.475,1.078,0.011,0,0,-0.991,0.137,FALSE,FALSE
19.715,0.275,0.958,0.12,0,0.707,0,-0.707,179.977,0.275,0.958,-0.016,-0.267,0.655,-0.267,-0.655,-45.656,-0.022,1.262,0.104,-0.548,0.447,-0.548,-0.447,57.303,-0.406,1.183,0.104,-0.564,0.427,-0.564,-0.427,-85.944,-0.406,1.183,0.011,0,0,-0.797,-0.604,-89.954,-0.497,1.157,0.011,0,0,-0.797,-0.604,0,-0.475,1.078,0.011,0,0,-0.991,0.137,FALSE,FALSE
19.818,0.275,0.958,0.12,0,0.707,0,-0.707,179.977,0.275,0.958,-0.016,-0.267,0.655,-0.267,-0.655,-45.656,-0.022,1.262,0.104,-0.548,0.447,-0.548,-0.447,57.303,-0.406,1.183,0.104,-0.564,0.427,-0.564,-0.427,-85.944,-0.406,1.183,0.011,0,0,-0.797,-0.604,-89.954,-0.497,1.157,0.011,0,0,-0.797,-0.604,0,-0.475,1.078,0.011,0,0,-0.991,0.137,FALSE,FALSE
19.922,0.275,0.958,0.12,0,0.707,0,-0.707,179.977,0.275,0.958,-0.016,-0.267,0.655,-0.267,-0.655,-45.656,-0.022,1.262,0.104,-0.548,0.447,-0.548,-0.447,57.303,-0.406,1.183,0.104,-0.564,0.427,-0.564,-0.427,-85.944,-0.406,1.183,0.011,0,0,-0.797,-0.604,-89.954,-0.497,1.157,0.011,0,0,-0.797,-0.604,0,-0.475,1.078,0.011,0,0,-0.991,0.137,FALSE,FALSE
20.026,0.275,0.958,0.12,0,0.707,0,-0.707,179.977,0.275,0.958,-0.016,-0.267,0.655,-0.267,-0.655,-45.656,-0.022,1.262,0.104,-0.548,0.447,-0.548,-0.447,57.303,-0.406,1.183,0.104,-0.564,0.427,-0.564,-0.427,-85.944,-0.406,1.183,0.011,0,0,-0.797,-0.604,-89.954,-0.497,1.157,0.011,0,0,-0.797,-0.604,0,-0.475,1.078,0.011,0,0,-0.991,0.137,FALSE,FALSE
20.131,0.275,0.958,0.12,0,0.707,0,-0.707,179.977,0.275,0.958,-0.016,-0.267,0.655,-0.267,-0.655,-45.656,-0.022,1.262,0.104,-0.548,0.447,-0.548,-0.447,57.303,-0.406,1.183,0.104,-0.564,0.427,-0.564,-0.427,-85.944,-0.406,1.183,0.011,0,0,-0.797,-0.604,-89.954,-0.497,1.157,0.011,0,0,-0.797,-0.604,0,-0.475,1.078,0.011,0,0,-0.991,0.137,FALSE,FALSE
20.234,0.275,0.958,0.12,0,0.707,0,-0.707,179.977,0.275,0.958,-0.016,-0.267,0.655,-0.267,-0.655,-45.656,-0.022,1.262,0.104,-0.548,0.447,-0.548,-0.447,57.303,-0.406,1.183,0.104,-0.564,0.427,-0.564,-0.427,-85.944,-0.406,1.183,0.011,0,0,-0.797,-0.604,-89.954,-0.497,1.157,0.011,0,0,-0.797,-0.604,0,-0.475,1.078,0.011,0,0,-0.991,0.137,FALSE,FALSE
20.34,0.275,0.958,0.12,0,0.707,0,-0.707,179.977,0.275,0.958,-0.016,-0.267,0.655,-0.267,-0.655,-45.656,-0.022,1.262,0.104,-0.548,0.447,-0.548,-0.447,57.303,-0.406,1.183,0.104,-0.564,0.427,-0.564,-0.427,-85.944,-0.406,1.183,0.011,0,0,-0.797,-0.604,-89.954,-0.497,1.157,0.011,0,0,-0.797,-0.604,0,-0.475,1.078,0.011,0,0,-0.991,0.137,FALSE,FALSE
20.443,0.275,0.958,0.12,0,0.707,0,-0.707,179.977,0.275,0.958,-0.016,-0.267,0.655,-0.267,-0.655,-45.656,-0.022,1.262,0.104,-0.548,0.447,-0.548,-0.447,57.303,-0.406,1.183,0.104,-0.564,0.427,-0.564,-0.427,-85.944,-0.406,1.183,0.011,0,0,-0.797,-0.604,-89.954,-0.497,1.157,0.011,0,0,-0.797,-0.604,0,-0.475,1.078,0.011,0,0,-0.991,0.137,FALSE,FALSE
20.544,0.275,0.958,0.12,0,0.707,0,-0.707,179.977,0.275,0.958,-0.016,-0.267,0.655,-0.267,-0.655,-45.656,-0.022,1.262,0.104,-0.548,0.447,-0.548,-0.447,57.303,-0.406,1.183,0.104,-0.564,0.427,-0.564,-0.427,-85.944,-0.406,1.183,0.011,0,0,-0.797,-0.604,-89.954,-0.497,1.157,0.011,0,0,-0.797,-0.604,0,-0.475,1.078,0.011,0,0,-0.991,0.137,FALSE,FALSE
20.645,0.275,0.958,0.12,0,0.707,0,-0.707,179.977,0.275,0.958,-0.016,-0.267,0.655,-0.267,-0.655,-45.656,-0.022,1.262,0.104,-0.548,0.447,-0.548,-0.447,57.303,-0.406,1.183,0.104,-0.564,0.427,-0.564,-0.427,-85.944,-0.406,1.183,0.011,0,0,-0.797,-0.604,-89.954,-0.497,1.157,0.011,0,0,-0.797,-0.604,0,-0.475,1.078,0.011,0,0,-0.991,0.137,FALSE,FALSE
20.749,0.275,0.958,0.12,0,0.707,0,-0.707,179.977,0.275,0.958,-0.016,-0.267,0.655,-0.267,-0.655,-45.656,-0.022,1.262,0.104,-0.548,0.447,-0.548,-0.447,57.303,-0.406,1.183,0.104,-0.564,0.427,-0.564,-0.427,-85.944,-0.406,1.183,0.011,0,0,-0.797,-0.604,-89.954,-0.497,1.157,0.011,0,0,-0.797,-0.604,0,-0.475,1.078,0.011,0,0,-0.991,0.137,FALSE,FALSE
20.852,0.275,0.958,0.12,0,0.707,0,-0.707,179.977,0.275,0.958,-0.016,-0.267,0.655,-0.267,-0.655,-45.656,-0.022,1.262,0.104,-0.548,0.447,-0.548,-0.447,57.303,-0.406,1.183,0.104,-0.564,0.427,-0.564,-0.427,-85.944,-0.406,1.183,0.011,0,0,-0.797,-0.604,-89.954,-0.497,1.157,0.011,0,0,-0.797,-0.604,0,-0.475,1.078,0.011,0,0,-0.991,0.137,FALSE,FALSE
20.953,0.275,0.958,0.12,0,0.707,0,-0.707,179.977,0.275,0.958,-0.016,-0.267,0.655,-0.267,-0.655,-45.656,-0.022,1.262,0.104,-0.548,0.447,-0.548,-0.447,57.303,-0.406,1.183,0.104,-0.564,0.427,-0.564,-0.427,-85.944,-0.406,1.183,0.011,0,0,-0.797,-0.604,-89.954,-0.497,1.157,0.011,0,0,-0.797,-0.604,0,-0.475,1.078,0.011,0,0,-0.991,0.137,FALSE,FALSE
21.056,0.275,0.958,0.12,0,0.707,0,-0.707,179.977,0.275,0.958,-0.016,-0.267,0.655,-0.267,-0.655,-45.656,-0.022,1.262,0.104,-0.548,0.447,-0.548,-0.447,57.303,-0.406,1.183,0.104,-0.564,0.427,-0.564,-0.427,-85.944,-0.406,1.183,0.011,0,0,-0.797,-0.604,-89.954,-0.497,1.157,0.011,0,0,-0.797,-0.604,0,-0.475,1.078,0.011,0,0,-0.991,0.137,FALSE,FALSE
21.158,0.275,0.958,0.12,0,0.707,0,-0.707,179.977,0.275,0.958,-0.016,-0.267,0.655,-0.267,-0.655,-45.656,-0.022,1.262,0.104,-0.548,0.447,-0.548,-0.447,57.303,-0.406,1.183,0.104,-0.564,0.427,-0.564,-0.427,-85.944,-0.406,1.183,0.011,0,0,-0.797,-0.604,-89.954,-0.497,1.157,0.011,0,0,-0.797,-0.604,0,-0.475,1.078,0.011,0,0,-0.991,0.137,FALSE,FALSE
21.268,0.275,0.958,0.12,0,0.707,0,-0.707,179.977,0.275,0.958,-0.016,-0.267,0.655,-0.267,-0.655,-45.656,-0.022,1.262,0.104,-0.548,0.447,-0.548,-0.447,57.303,-0.406,1.183,0.104,-0.564,0.427,-0.564,-0.427,-85.944,-0.406,1.183,0.011,0,0,-0.797,-0.604,-89.954,-0.497,1.157,0.011,0,0,-0.797,-0.604,0,-0.475,1.078,0.011,0,0,-0.991,0.137,FALSE,FALSE
21.371,0.275,0.958,0.12,0,0.536,0,-0.844,154.856,0.217,0.958,-0.003,-0.3,0.501,-0.191,-0.789,-48.339,0.012,1.276,0.225,-0.766,0.225,-0.487,-0.354,88.701,-0.258,1.022,0.352,-0.598,0.379,-0.38,-0.596,-130.211,-0.298,1.022,0.268,-0.154,-0.154,-0.691,-0.689,-89.979,-0.383,1.021,0.308,0.136,0.137,-0.695,-0.693,-47.357,-0.383,0.939,0.308,0.193,0.001,-0.981,0.001,FALSE,FALSE
21.475,0.275,0.958,0.12,0,0.327,0,-0.945,128.142,0.168,0.958,0.036,-0.336,0.305,-0.116,-0.883,-48.386,0.088,1.276,0.332,-0.858,0.137,-0.297,-0.396,88.811,-0.096,1.022,0.567,-0.669,0.231,-0.231,-0.667,-130.262,-0.17,1.022,0.509,-0.31,-0.309,-0.637,-0.635,-89.98,-0.228,1.021,0.584,-0.029,-0.027,-0.707,-0.706,-47.367,-0.228,0.939,0.584,-0.039,0.001,-0.999,0.001,FALSE,FALSE
21.58,0.275,0.958,0.12,0,0.053,0,-0.999,96.071,0.14,0.958,0.106,-0.355,0.049,-0.019,-0.934,-48.398,0.229,1.276,0.399,-0.907,0.022,-0.048,-0.419,88.812,0.198,1.022,0.696,-0.707,0.037,-0.037,-0.705,-130.262,0.105,1.022,0.686,-0.474,-0.472,-0.526,-0.525,-89.98,0.095,1.021,0.78,-0.223,-0.221,-0.672,-0.671,-47.367,0.095,0.939,0.78,-0.314,0.001,-0.95,0,FALSE,FALSE
21.682,0.275,0.958,0.12,0,-0.179,0,-0.984,69.345,0.148,0.958,0.168,-0.349,-0.168,0.064,-0.92,-48.4,0.359,1.276,0.39,-0.893,-0.075,0.163,-0.413,88.812,0.465,1.022,0.669,-0.697,-0.127,0.127,-0.695,-130.262,0.378,1.022,0.702,-0.582,-0.581,-0.403,-0.402,-89.98,0.411,1.021,0.791,-0.372,-0.37,-0.602,-0.602,-47.367,0.411,0.939,0.79,-0.525,0.001,-0.851,0,FALSE,FALSE
21.788,0.275,0.958,0.12,0,-0.402,0,-0.916,42.619,0.183,0.958,0.22,-0.325,-0.376,0.143,-0.856,-48.4,0.472,1.276,0.323,-0.831,-0.168,0.365,-0.384,88.812,0.691,1.022,0.525,-0.648,-0.284,0.284,-0.647,-130.262,0.629,1.022,0.594,-0.66,-0.658,-0.257,-0.257,-89.98,0.698,1.021,0.658,-0.501,-0.499,-0.5,-0.5,-47.367,0.698,0.939,0.658,-0.707,0.001,-0.707,0,FALSE,FALSE
21.889,0.275,0.958,0.12,0,-0.603,0,-0.798,15.894,0.238,0.958,0.251,-0.283,-0.563,0.214,-0.746,-48.4,0.542,1.276,0.213,-0.725,-0.253,0.547,-0.335,88.812,0.829,1.022,0.295,-0.565,-0.426,0.427,-0.564,-130.262,0.804,1.022,0.384,-0.701,-0.699,-0.098,-0.098,-89.98,0.895,1.021,0.41,-0.603,-0.601,-0.37,-0.371,-47.367,0.895,0.939,0.41,-0.851,0.001,-0.524,-0.001,FALSE,FALSE
21.993,0.275,0.958,0.12,0,-0.771,0,-0.637,-10.831,0.301,0.958,0.253,-0.226,-0.72,0.274,-0.596,-48.401,0.555,1.276,0.083,-0.578,-0.323,0.7,-0.267,88.812,0.849,1.022,0.027,-0.451,-0.544,0.546,-0.45,-130.262,0.866,1.022,0.118,-0.705,-0.703,0.067,0.067,-89.98,0.959,1.021,0.1,-0.672,-0.671,-0.221,-0.222,-47.367,0.959,0.939,0.1,-0.95,0.001,-0.313,-0.001,FALSE,FALSE
22.099,0.275,0.958,0.12,0,-0.897,0,-0.442,-37.557,0.358,0.958,0.228,-0.157,-0.839,0.319,-0.413,-48.401,0.509,1.276,-0.039,-0.401,-0.376,0.814,-0.185,88.812,0.745,1.022,-0.221,-0.313,-0.634,0.635,-0.312,-130.262,0.802,1.022,-0.148,-0.67,-0.669,0.228,0.227,-89.98,0.877,1.021,-0.205,-0.705,-0.704,-0.06,-0.061,-47.367,0.877,0.939,-0.205,-0.996,0.001,-0.086,-0.001,FALSE,FALSE
22.201,0.275,0.958,0.12,0,-0.984,0,-0.177,-69.627,0.402,0.958,0.167,-0.063,-0.92,0.35,-0.165,-48.401,0.388,1.276,-0.139,-0.161,-0.413,0.894,-0.074,88.812,0.492,1.022,-0.419,-0.125,-0.695,0.697,-0.125,-130.262,0.58,1.022,-0.386,-0.581,-0.58,0.404,0.403,-89.98,0.612,1.021,-0.475,-0.694,-0.693,0.137,0.136,-47.367,0.612,0.939,-0.475,-0.981,0.001,0.193,-0.001,FALSE,FALSE
22.302,0.275,0.958,0.12,0,-0.998,0,0.055,-96.353,0.41,0.958,0.105,0.02,-0.933,0.355,0.052,-48.401,0.26,1.276,-0.162,0.05,-0.419,0.906,0.023,88.812,0.227,1.022,-0.459,0.039,-0.705,0.707,0.039,-130.262,0.319,1.022,-0.469,-0.472,-0.471,0.528,0.526,-89.98,0.309,1.021,-0.563,-0.644,-0.643,0.294,0.292,-47.367,0.309,0.939,-0.563,-0.91,0,0.415,-0.001,FALSE,FALSE
22.405,0.275,0.958,0.12,0,-0.964,0,0.267,-121.003,0.391,0.958,0.05,0.095,-0.901,0.342,0.25,-48.401,0.144,1.276,-0.13,0.243,-0.404,0.875,0.112,88.783,-0.01,1.022,-0.386,0.189,-0.681,0.682,0.189,-130.262,0.069,1.022,-0.434,-0.349,-0.348,0.616,0.615,-89.995,0.021,1.022,-0.515,-0.566,-0.566,0.425,0.423,-47.361,0.021,0.939,-0.515,-0.801,0,0.599,-0.001,FALSE,FALSE
22.508,0.275,0.958,0.12,0,-0.93,0,0.368,-133.159,0.374,0.958,0.027,0.131,-0.869,0.33,0.344,-48.402,0.094,1.276,-0.097,0.334,-0.39,0.844,0.154,88.764,-0.111,1.022,-0.315,0.26,-0.657,0.658,0.26,-130.26,-0.043,1.022,-0.379,-0.281,-0.281,0.649,0.648,-90,-0.108,1.022,-0.448,-0.518,-0.518,0.482,0.481,-47.354,-0.107,0.939,-0.447,-0.733,0,0.681,-0.001,FALSE,FALSE
22.612,0.275,0.958,0.12,0,-0.92,0,0.392,-136.146,0.369,0.958,0.022,0.139,-0.86,0.327,0.366,-48.411,0.083,1.276,-0.087,0.356,-0.386,0.835,0.165,88.764,-0.133,1.022,-0.294,0.277,-0.65,0.651,0.277,-130.26,-0.068,1.022,-0.361,-0.264,-0.264,0.656,0.655,-90,-0.137,1.022,-0.427,-0.505,-0.505,0.495,0.494,-47.354,-0.137,0.94,-0.427,-0.715,0,0.7,-0.001,FALSE,FALSE
22.714,0.275,0.958,0.12,0,-0.917,0,0.399,-137.018,0.368,0.958,0.021,0.142,-0.857,0.326,0.373,-48.41,0.08,1.276,-0.084,0.362,-0.385,0.832,0.167,88.764,-0.139,1.022,-0.288,0.282,-0.648,0.649,0.282,-130.26,-0.076,1.022,-0.356,-0.259,-0.259,0.658,0.657,-90,-0.145,1.022,-0.421,-0.501,-0.501,0.499,0.498,-47.354,-0.145,0.94,-0.42,-0.709,0,0.705,-0.001,FALSE,FALSE
22.854,0.275,0.958,0.12,0,-0.916,0,0.401,-137.314,0.367,0.958,0.02,0.142,-0.856,0.325,0.375,-48.41,0.079,1.276,-0.083,0.364,-0.385,0.831,0.168,88.764,-0.141,1.022,-0.286,0.284,-0.647,0.648,0.284,-130.26,-0.078,1.022,-0.354,-0.258,-0.257,0.659,0.658,-90,-0.148,1.022,-0.418,-0.5,-0.5,0.5,0.499,-47.354,-0.148,0.94,-0.418,-0.707,0,0.707,-0.001,TRUE,FALSE
22.956,0.275,0.958,0.12,0,-0.916,0,0.402,-137.36,0.367,0.958,0.02,0.143,-0.856,0.325,0.375,-48.41,0.078,1.276,-0.083,0.365,-0.384,0.831,0.169,88.764,-0.141,1.022,-0.285,0.284,-0.647,0.648,0.284,-130.26,-0.078,1.022,-0.354,-0.257,-0.257,0.659,0.658,-90,-0.148,1.022,-0.418,-0.5,-0.5,0.501,0.499,-47.354,-0.148,0.94,-0.418,-0.707,0,0.707,-0.001,TRUE,FALSE
23.056,0.275,0.958,0.12,0,-0.916,0,0.402,-137.373,0.367,0.958,0.02,0.143,-0.856,0.325,0.376,-48.409,0.078,1.276,-0.083,0.365,-0.384,0.831,0.169,88.764,-0.142,1.022,-0.285,0.284,-0.647,0.648,0.284,-130.26,-0.079,1.022,-0.354,-0.257,-0.257,0.659,0.658,-90,-0.148,1.022,-0.418,-0.5,-0.5,0.501,0.5,-47.354,-0.148,0.94,-0.418,-0.707,0,0.707,-0.001,TRUE,FALSE
