Timestamp,base_PosX,base_PosY,base_PosZ,base_RotX,base_RotY,base_RotZ,base_RotW,base_jointAngle,shoulder_PosX,shoulder_PosY,shoulder_PosZ,shoulder_RotX,shoulder_RotY,shoulder_RotZ,shoulder_RotW,shoulder_jointAngle,elbow_PosX,elbow_PosY,elbow_PosZ,elbow_RotX,elbow_RotY,elbow_RotZ,elbow_RotW,elbow_jointAngle,wrist1_PosX,wrist1_PosY,wrist1_PosZ,wrist1_RotX,wrist1_RotY,wrist1_RotZ,wrist1_RotW,wrist1_jointAngle,wrist2_PosX,wrist2_PosY,wrist2_PosZ,wrist2_RotX,wrist2_RotY,wrist2_RotZ,wrist2_RotW,wrist2_jointAngle,wrist3_PosX,wrist3_PosY,wrist3_PosZ,wrist3_RotX,wrist3_RotY,wrist3_RotZ,wrist3_RotW,wrist3_jointAngle,ee_PosX,ee_PosY,ee_PosZ,ee_RotX,ee_RotY,ee_RotZ,ee_RotW,suctionOn,blockAttracted
38.910,1.454,0.953,-0.014,0.000,0.654,0.000,0.756,-171.728,1.434,0.953,0.120,-0.395,0.558,0.342,0.645,-152.951,1.077,1.146,-0.052,-0.615,0.381,0.532,0.441,-45.784,0.709,1.020,-0.106,0.534,0.463,-0.462,0.536,-251.459,0.696,1.020,-0.014,0.704,0.706,0.051,0.051,-90.000,0.790,1.021,0.000,0.499,0.501,0.501,0.499,-81.749,0.790,0.938,0.000,0.707,0.001,0.707,-0.001,False,False
39.015,1.454,0.953,-0.014,0.000,0.654,0.000,0.756,-171.728,1.434,0.953,0.120,-0.395,0.558,0.342,0.645,-152.951,1.077,1.146,-0.052,-0.615,0.381,0.532,0.441,-45.784,0.709,1.020,-0.106,0.534,0.463,-0.462,0.536,-251.459,0.696,1.020,-0.014,0.704,0.706,0.051,0.051,-90.000,0.790,1.021,0.000,0.499,0.501,0.501,0.499,-81.749,0.790,0.938,0.000,0.707,0.001,0.707,-0.001,False,False
39.120,1.454,0.953,-0.014,0.000,0.654,0.000,0.756,-171.728,1.434,0.953,0.120,-0.395,0.558,0.342,0.645,-152.951,1.077,1.146,-0.052,-0.615,0.381,0.532,0.441,-45.784,0.709,1.020,-0.106,0.534,0.463,-0.462,0.536,-251.459,0.696,1.020,-0.014,0.704,0.706,0.051,0.051,-90.000,0.790,1.021,0.000,0.499,0.501,0.501,0.499,-81.749,0.790,0.938,0.000,0.707,0.001,0.707,-0.001,False,False
39.274,1.454,0.953,-0.014,0.000,0.654,0.000,0.756,-171.728,1.434,0.953,0.120,-0.395,0.558,0.342,0.645,-152.951,1.077,1.146,-0.052,-0.615,0.381,0.532,0.441,-45.784,0.709,1.020,-0.106,0.534,0.463,-0.462,0.536,-251.459,0.696,1.020,-0.014,0.704,0.706,0.051,0.051,-90.000,0.790,1.021,0.000,0.499,0.501,0.501,0.499,-81.749,0.790,0.938,0.000,0.707,0.001,0.707,-0.001,False,False
39.404,1.454,0.953,-0.014,0.000,0.654,0.000,0.756,-171.728,1.434,0.953,0.120,-0.395,0.558,0.342,0.645,-152.951,1.077,1.146,-0.052,-0.615,0.381,0.532,0.441,-45.784,0.709,1.020,-0.106,0.534,0.463,-0.462,0.536,-251.459,0.696,1.020,-0.014,0.704,0.706,0.051,0.051,-90.000,0.790,1.021,0.000,0.499,0.501,0.501,0.499,-81.749,0.790,0.938,0.000,0.707,0.001,0.707,-0.001,False,False
39.506,1.454,0.953,-0.014,0.000,0.590,0.000,0.807,-162.337,1.413,0.953,0.115,-0.418,0.505,0.305,0.691,-152.311,1.091,1.151,-0.113,-0.504,0.461,0.368,0.631,-14.899,0.726,1.237,-0.229,-0.540,0.439,0.395,0.600,-96.704,0.698,1.237,-0.140,-0.661,0.735,-0.102,0.114,-89.963,0.608,1.248,-0.169,-0.661,0.735,-0.101,0.113,-0.279,0.616,1.329,-0.166,0.052,0.987,0.009,0.151,False,False
39.610,1.454,0.953,-0.014,0.000,0.402,0.000,0.916,-137.350,1.362,0.953,0.086,-0.302,0.379,0.132,0.865,-128.443,1.249,1.286,-0.181,0.136,0.397,-0.059,0.906,55.479,1.333,1.661,-0.103,0.167,0.395,-0.073,0.900,-85.970,1.270,1.661,-0.035,0.170,0.917,0.067,0.356,-90.230,1.295,1.749,-0.012,0.170,0.917,0.067,0.356,0.000,1.352,1.720,0.040,0.768,0.528,0.299,0.204,False,False
39.713,1.454,0.953,-0.014,0.000,-0.257,0.000,0.966,-60.195,1.336,0.953,-0.082,-0.009,-0.257,-0.002,0.966,-91.067,1.444,1.378,-0.029,0.459,-0.226,0.122,0.851,57.741,1.281,1.594,0.255,0.488,-0.222,0.130,0.834,-86.002,1.200,1.594,0.209,0.256,0.429,0.436,0.749,-89.367,1.159,1.640,0.281,0.256,0.429,0.435,0.749,0.034,1.138,1.568,0.315,0.484,0.122,0.838,0.222,False,False
39.818,1.454,0.953,-0.014,0.000,-0.604,0.000,0.797,-15.727,1.417,0.953,-0.145,0.197,-0.585,0.149,0.772,-61.394,1.254,1.326,0.026,0.545,-0.441,0.412,0.582,57.575,0.877,1.352,0.132,0.565,-0.426,0.428,0.563,-85.949,0.852,1.352,0.042,0.097,0.097,0.702,0.699,-90.005,0.761,1.352,0.068,0.097,0.097,0.702,0.699,0.014,0.761,1.270,0.068,0.137,0.000,0.991,-0.002,False,False
39.918,1.454,0.953,-0.014,0.000,-0.749,0.000,0.662,7.059,1.471,0.953,-0.149,0.241,-0.698,0.273,0.617,-47.304,1.170,1.266,-0.065,0.507,-0.481,0.574,0.425,57.353,0.787,1.197,-0.113,0.522,-0.461,0.591,0.407,-85.943,0.798,1.197,-0.205,-0.048,-0.038,0.787,0.614,-89.949,0.707,1.174,-0.216,-0.048,-0.038,0.787,0.614,0.008,0.727,1.094,-0.214,-0.061,0.007,0.991,-0.123,False,False
40.024,1.454,0.953,-0.014,0.000,-0.873,0.000,0.488,31.577,1.525,0.953,-0.130,0.184,-0.809,0.328,0.452,-45.807,1.210,1.258,-0.183,0.378,-0.552,0.676,0.309,57.306,0.883,1.180,-0.384,0.389,-0.528,0.695,0.295,-85.943,0.931,1.180,-0.463,-0.216,-0.165,0.766,0.582,-89.937,0.854,1.154,-0.511,-0.216,-0.165,0.766,0.582,0.008,0.872,1.075,-0.500,-0.269,0.036,0.953,-0.130,False,False
40.131,1.454,0.953,-0.014,0.000,-0.946,0.000,0.325,52.032,1.561,0.953,-0.098,0.123,-0.876,0.357,0.301,-45.683,1.284,1.257,-0.258,0.252,-0.598,0.733,0.206,57.304,1.048,1.178,-0.561,0.259,-0.571,0.754,0.197,-85.943,1.121,1.178,-0.618,-0.349,-0.265,0.716,0.543,-89.936,1.065,1.153,-0.690,-0.349,-0.265,0.716,0.543,0.008,1.079,1.073,-0.672,-0.434,0.059,0.890,-0.123,False,False
40.235,1.454,0.953,-0.014,0.000,-0.988,0.000,0.152,72.492,1.584,0.953,-0.055,0.057,-0.915,0.373,0.141,-45.663,1.380,1.257,-0.302,0.118,-0.624,0.766,0.096,57.303,1.264,1.178,-0.669,0.121,-0.597,0.788,0.092,-85.943,1.353,1.178,-0.696,-0.471,-0.357,0.643,0.487,-89.936,1.326,1.152,-0.783,-0.471,-0.357,0.643,0.487,0.008,1.333,1.073,-0.762,-0.586,0.080,0.799,-0.110,False,False
40.341,1.454,0.953,-0.014,0.000,-0.998,0.000,-0.061,97.045,1.589,0.953,0.003,-0.023,-0.924,0.377,-0.057,-45.660,1.506,1.257,-0.307,-0.048,-0.631,0.774,-0.039,57.303,1.554,1.178,-0.688,-0.049,-0.603,0.796,-0.037,-85.943,1.646,1.178,-0.677,-0.597,-0.453,0.528,0.400,-89.936,1.657,1.152,-0.767,-0.597,-0.453,0.528,0.400,0.008,1.654,1.073,-0.745,-0.742,0.102,0.656,-0.091,False,False
40.446,1.454,0.953,-0.014,0.000,-0.971,0.000,-0.238,117.507,1.574,0.953,0.049,-0.090,-0.900,0.367,-0.220,-45.659,1.606,1.257,-0.270,-0.184,-0.614,0.753,-0.150,57.303,1.783,1.178,-0.611,-0.189,-0.587,0.774,-0.144,-85.943,1.865,1.178,-0.568,-0.681,-0.516,0.414,0.313,-89.936,1.908,1.152,-0.649,-0.681,-0.516,0.414,0.313,0.008,1.897,1.073,-0.629,-0.847,0.116,0.514,-0.071,False,False
40.552,1.454,0.953,-0.014,0.000,-0.914,0.000,-0.406,137.968,1.545,0.953,0.087,-0.153,-0.846,0.345,-0.376,-45.659,1.685,1.257,-0.201,-0.315,-0.577,0.708,-0.257,57.303,1.971,1.178,-0.458,-0.324,-0.552,0.728,-0.245,-85.943,2.033,1.178,-0.389,-0.744,-0.564,0.286,0.216,-89.936,2.101,1.152,-0.450,-0.744,-0.564,0.286,0.216,0.008,2.084,1.073,-0.435,-0.925,0.127,0.355,-0.049,False,False
40.658,1.454,0.953,-0.014,0.000,-0.832,0.000,-0.555,157.453,1.506,0.953,0.111,-0.210,-0.770,0.314,-0.514,-45.659,1.735,1.257,-0.113,-0.430,-0.525,0.645,-0.351,57.303,2.089,1.178,-0.260,-0.443,-0.502,0.663,-0.335,-85.943,2.125,1.178,-0.174,-0.782,-0.592,0.156,0.118,-89.950,2.209,1.152,-0.209,-0.782,-0.592,0.156,0.118,0.003,2.189,1.073,-0.201,-0.971,0.134,0.194,-0.027,False,False
40.762,1.454,0.953,-0.014,0.000,-0.747,0.000,-0.665,173.359,1.470,0.953,0.121,-0.251,-0.692,0.282,-0.616,-45.659,1.751,1.257,-0.032,-0.515,-0.472,0.579,-0.420,57.303,2.133,1.178,-0.077,-0.530,-0.451,0.595,-0.402,-85.944,2.143,1.178,0.016,-0.796,-0.603,0.046,0.035,-89.954,2.234,1.152,0.005,-0.796,-0.603,0.046,0.035,0.000,2.212,1.073,0.008,-0.989,0.136,0.057,-0.008,False,False
40.866,1.454,0.953,-0.014,0.000,-0.722,0.000,-0.692,177.560,1.460,0.953,0.122,-0.261,-0.669,0.272,-0.641,-45.656,1.751,1.257,-0.011,-0.536,-0.456,0.560,-0.437,57.304,2.135,1.178,-0.027,-0.551,-0.436,0.575,-0.418,-85.944,2.139,1.178,0.066,-0.797,-0.604,0.017,0.013,-89.954,2.230,1.152,0.062,-0.797,-0.604,0.017,0.013,0.000,2.208,1.073,0.063,-0.990,0.137,0.021,-0.003,False,False
40.974,1.454,0.953,-0.014,0.000,-0.713,0.000,-0.702,179.096,1.456,0.953,0.122,-0.265,-0.660,0.269,-0.650,-45.655,1.751,1.257,-0.003,-0.544,-0.450,0.552,-0.443,57.304,2.135,1.178,-0.009,-0.559,-0.430,0.568,-0.424,-85.944,2.137,1.178,0.084,-0.797,-0.604,0.007,0.005,-89.954,2.228,1.152,0.083,-0.797,-0.604,0.007,0.005,0.000,2.206,1.073,0.083,-0.991,0.137,0.008,-0.001,False,False
41.076,1.454,0.953,-0.014,0.000,-0.709,0.000,-0.705,179.656,1.455,0.953,0.122,-0.266,-0.657,0.268,-0.653,-45.655,1.751,1.257,0.000,-0.547,-0.448,0.550,-0.445,57.303,2.135,1.178,-0.002,-0.562,-0.428,0.565,-0.426,-85.944,2.136,1.178,0.091,-0.797,-0.604,0.003,0.002,-89.954,2.227,1.152,0.091,-0.797,-0.604,0.003,0.002,0.000,2.205,1.073,0.091,-0.991,0.137,0.003,-0.001,False,False
41.177,1.454,0.953,-0.014,0.000,-0.708,0.000,-0.706,179.860,1.454,0.953,0.122,-0.267,-0.656,0.267,-0.654,-45.656,1.751,1.257,0.001,-0.547,-0.447,0.549,-0.446,57.303,2.135,1.178,0.000,-0.563,-0.428,0.564,-0.426,-85.944,2.136,1.178,0.093,-0.797,-0.604,0.001,0.000,-89.954,2.227,1.152,0.093,-0.797,-0.604,0.001,0.000,0.000,2.204,1.073,0.093,-0.991,0.137,0.001,-0.001,False,False
41.282,1.454,0.953,-0.014,0.000,-0.707,0.000,-0.707,179.942,1.454,0.953,0.122,-0.267,-0.655,0.267,-0.654,-45.656,1.751,1.257,0.002,-0.548,-0.447,0.548,-0.446,57.303,2.135,1.178,0.001,-0.563,-0.427,0.564,-0.427,-85.944,2.135,1.178,0.094,-0.797,-0.604,0.001,0.000,-89.954,2.226,1.152,0.094,-0.797,-0.604,0.001,0.000,0.000,2.204,1.073,0.094,-0.991,0.137,0.001,0.000,False,False
41.387,1.454,0.953,-0.014,0.000,-0.707,0.000,-0.707,179.964,1.454,0.953,0.122,-0.267,-0.655,0.267,-0.655,-45.656,1.751,1.257,0.002,-0.548,-0.447,0.548,-0.447,57.303,2.135,1.178,0.002,-0.563,-0.427,0.564,-0.427,-85.944,2.135,1.178,0.095,-0.797,-0.604,0.001,0.000,-89.954,2.226,1.152,0.095,-0.797,-0.604,0.001,0.000,0.000,2.204,1.073,0.095,-0.991,0.137,0.000,0.000,False,False
41.495,1.454,0.953,-0.014,0.000,-0.707,0.000,-0.707,179.972,1.454,0.953,0.122,-0.267,-0.655,0.267,-0.655,-45.656,1.751,1.257,0.002,-0.548,-0.447,0.548,-0.447,57.303,2.135,1.178,0.002,-0.563,-0.427,0.564,-0.427,-85.944,2.135,1.178,0.095,-0.797,-0.604,0.001,0.000,-89.954,2.226,1.152,0.095,-0.797,-0.604,0.001,0.000,0.000,2.204,1.073,0.095,-0.991,0.137,0.000,0.000,False,False
41.597,1.454,0.953,-0.014,0.000,-0.707,0.000,-0.707,179.975,1.454,0.953,0.122,-0.267,-0.655,0.267,-0.655,-45.656,1.751,1.257,0.002,-0.548,-0.447,0.548,-0.447,57.303,2.135,1.178,0.002,-0.563,-0.427,0.564,-0.427,-85.944,2.135,1.178,0.095,-0.797,-0.604,0.000,0.000,-89.954,2.226,1.152,0.095,-0.797,-0.604,0.000,0.000,0.000,2.204,1.073,0.095,-0.991,0.137,0.000,0.000,False,False
41.698,1.454,0.953,-0.014,0.000,-0.707,0.000,-0.707,179.976,1.454,0.953,0.122,-0.267,-0.655,0.267,-0.655,-45.656,1.751,1.257,0.002,-0.548,-0.447,0.548,-0.447,57.303,2.135,1.178,0.002,-0.564,-0.427,0.564,-0.427,-85.944,2.135,1.178,0.095,-0.797,-0.604,0.000,0.000,-89.954,2.226,1.152,0.095,-0.797,-0.604,0.000,0.000,0.000,2.204,1.073,0.095,-0.991,0.137,0.000,0.000,False,False
41.802,1.454,0.953,-0.014,0.000,-0.707,0.000,-0.707,179.977,1.454,0.953,0.122,-0.267,-0.655,0.267,-0.655,-45.656,1.751,1.257,0.002,-0.548,-0.447,0.548,-0.447,57.303,2.135,1.178,0.002,-0.564,-0.427,0.564,-0.427,-85.944,2.135,1.178,0.095,-0.797,-0.604,0.000,0.000,-89.954,2.226,1.152,0.095,-0.797,-0.604,0.000,0.000,0.000,2.204,1.073,0.095,-0.991,0.137,0.000,0.000,False,False
41.908,1.454,0.953,-0.014,0.000,-0.707,0.000,-0.707,179.977,1.454,0.953,0.122,-0.267,-0.655,0.267,-0.655,-45.656,1.751,1.257,0.002,-0.548,-0.447,0.548,-0.447,57.303,2.135,1.178,0.002,-0.564,-0.427,0.564,-0.427,-85.944,2.135,1.178,0.095,-0.797,-0.604,0.000,0.000,-89.954,2.226,1.152,0.095,-0.797,-0.604,0.000,0.000,0.000,2.204,1.073,0.095,-0.991,0.137,0.000,0.000,False,False
42.009,1.454,0.953,-0.014,0.000,-0.707,0.000,-0.707,179.977,1.454,0.953,0.122,-0.267,-0.655,0.267,-0.655,-45.656,1.751,1.257,0.002,-0.548,-0.447,0.548,-0.447,57.303,2.135,1.178,0.002,-0.564,-0.427,0.564,-0.427,-85.944,2.135,1.178,0.095,-0.797,-0.604,0.000,0.000,-89.954,2.226,1.152,0.095,-0.797,-0.604,0.000,0.000,0.000,2.204,1.073,0.095,-0.991,0.137,0.000,0.000,False,False
42.110,1.454,0.953,-0.014,0.000,-0.707,0.000,-0.707,179.977,1.454,0.953,0.122,-0.267,-0.655,0.267,-0.655,-45.656,1.751,1.257,0.002,-0.548,-0.447,0.548,-0.447,57.303,2.135,1.178,0.002,-0.564,-0.427,0.564,-0.427,-85.944,2.135,1.178,0.095,-0.797,-0.604,0.000,0.000,-89.954,2.226,1.152,0.095,-0.797,-0.604,0.000,0.000,0.000,2.204,1.073,0.095,-0.991,0.137,0.000,0.000,False,False
42.210,1.454,0.953,-0.014,0.000,-0.707,0.000,-0.707,179.977,1.454,0.953,0.122,-0.267,-0.655,0.267,-0.655,-45.656,1.751,1.257,0.002,-0.548,-0.447,0.548,-0.447,57.303,2.135,1.178,0.002,-0.564,-0.427,0.564,-0.427,-85.944,2.135,1.178,0.095,-0.797,-0.604,0.000,0.000,-89.954,2.226,1.152,0.095,-0.797,-0.604,0.000,0.000,0.000,2.204,1.073,0.095,-0.991,0.137,0.000,0.000,False,False
42.315,1.454,0.953,-0.014,0.000,-0.707,0.000,-0.707,179.977,1.454,0.953,0.122,-0.267,-0.655,0.267,-0.655,-45.656,1.751,1.257,0.002,-0.548,-0.447,0.548,-0.447,57.303,2.135,1.178,0.002,-0.564,-0.427,0.564,-0.427,-85.944,2.135,1.178,0.095,-0.797,-0.604,0.000,0.000,-89.954,2.226,1.152,0.095,-0.797,-0.604,0.000,0.000,0.000,2.204,1.073,0.095,-0.991,0.137,0.000,0.000,False,False
42.420,1.454,0.953,-0.014,0.000,-0.707,0.000,-0.707,179.977,1.454,0.953,0.122,-0.267,-0.655,0.267,-0.655,-45.656,1.751,1.257,0.002,-0.548,-0.447,0.548,-0.447,57.303,2.135,1.178,0.002,-0.564,-0.427,0.564,-0.427,-85.944,2.135,1.178,0.095,-0.797,-0.604,0.000,0.000,-89.954,2.226,1.152,0.095,-0.797,-0.604,0.000,0.000,0.000,2.204,1.073,0.095,-0.991,0.137,0.000,0.000,False,False
42.525,1.454,0.953,-0.014,0.000,-0.707,0.000,-0.707,179.977,1.454,0.953,0.122,-0.267,-0.655,0.267,-0.655,-45.656,1.751,1.257,0.002,-0.548,-0.447,0.548,-0.447,57.303,2.135,1.178,0.002,-0.564,-0.427,0.564,-0.427,-85.944,2.135,1.178,0.095,-0.797,-0.604,0.000,0.000,-89.954,2.226,1.152,0.095,-0.797,-0.604,0.000,0.000,0.000,2.204,1.073,0.095,-0.991,0.137,0.000,0.000,False,False
42.631,1.454,0.953,-0.014,0.000,-0.707,0.000,-0.707,179.977,1.454,0.953,0.122,-0.267,-0.655,0.267,-0.655,-45.656,1.751,1.257,0.002,-0.548,-0.447,0.548,-0.447,57.303,2.135,1.178,0.002,-0.564,-0.427,0.564,-0.427,-85.944,2.135,1.178,0.095,-0.797,-0.604,0.000,0.000,-89.954,2.226,1.152,0.095,-0.797,-0.604,0.000,0.000,0.000,2.204,1.073,0.095,-0.991,0.137,0.000,0.000,False,False
42.735,1.454,0.953,-0.014,0.000,-0.707,0.000,-0.707,179.977,1.454,0.953,0.122,-0.267,-0.655,0.267,-0.655,-45.656,1.751,1.257,0.002,-0.548,-0.447,0.548,-0.447,57.303,2.135,1.178,0.002,-0.564,-0.427,0.564,-0.427,-85.944,2.135,1.178,0.095,-0.797,-0.604,0.000,0.000,-89.954,2.226,1.152,0.095,-0.797,-0.604,0.000,0.000,0.000,2.204,1.073,0.095,-0.991,0.137,0.000,0.000,False,False
42.835,1.454,0.953,-0.014,0.000,-0.707,0.000,-0.707,179.977,1.454,0.953,0.122,-0.267,-0.655,0.267,-0.655,-45.656,1.751,1.257,0.002,-0.548,-0.447,0.548,-0.447,57.303,2.135,1.178,0.002,-0.564,-0.427,0.564,-0.427,-85.944,2.135,1.178,0.095,-0.797,-0.604,0.000,0.000,-89.954,2.226,1.152,0.095,-0.797,-0.604,0.000,0.000,0.000,2.204,1.073,0.095,-0.991,0.137,0.000,0.000,False,False
42.937,1.454,0.953,-0.014,0.000,-0.707,0.000,-0.707,179.977,1.454,0.953,0.122,-0.267,-0.655,0.267,-0.655,-45.656,1.751,1.257,0.002,-0.548,-0.447,0.548,-0.447,57.303,2.135,1.178,0.002,-0.564,-0.427,0.564,-0.427,-85.944,2.135,1.178,0.095,-0.797,-0.604,0.000,0.000,-89.954,2.226,1.152,0.095,-0.797,-0.604,0.000,0.000,0.000,2.204,1.073,0.095,-0.991,0.137,0.000,0.000,False,False
43.038,1.454,0.953,-0.014,0.000,-0.707,0.000,-0.707,179.977,1.454,0.953,0.122,-0.267,-0.655,0.267,-0.655,-45.656,1.751,1.257,0.002,-0.548,-0.447,0.548,-0.447,57.303,2.135,1.178,0.002,-0.564,-0.427,0.564,-0.427,-85.944,2.135,1.178,0.095,-0.797,-0.604,0.000,0.000,-89.954,2.226,1.152,0.095,-0.797,-0.604,0.000,0.000,0.000,2.204,1.073,0.095,-0.991,0.137,0.000,0.000,False,False
43.143,1.454,0.953,-0.014,0.000,-0.707,0.000,-0.707,179.977,1.454,0.953,0.122,-0.267,-0.655,0.267,-0.655,-45.656,1.751,1.257,0.002,-0.548,-0.447,0.548,-0.447,57.303,2.135,1.178,0.002,-0.564,-0.427,0.564,-0.427,-85.944,2.135,1.178,0.095,-0.797,-0.604,0.000,0.000,-89.954,2.226,1.152,0.095,-0.797,-0.604,0.000,0.000,0.000,2.204,1.073,0.095,-0.991,0.137,0.000,0.000,False,False
43.246,1.454,0.953,-0.014,0.000,-0.707,0.000,-0.707,179.977,1.454,0.953,0.122,-0.267,-0.655,0.267,-0.655,-45.656,1.751,1.257,0.002,-0.548,-0.447,0.548,-0.447,57.303,2.135,1.178,0.002,-0.564,-0.427,0.564,-0.427,-85.944,2.135,1.178,0.095,-0.797,-0.604,0.000,0.000,-89.954,2.226,1.152,0.095,-0.797,-0.604,0.000,0.000,0.000,2.204,1.073,0.095,-0.991,0.137,0.000,0.000,False,False
43.353,1.454,0.953,-0.014,0.000,-0.707,0.000,-0.707,179.977,1.454,0.953,0.122,-0.267,-0.655,0.267,-0.655,-45.656,1.751,1.257,0.002,-0.548,-0.447,0.548,-0.447,57.303,2.135,1.178,0.002,-0.564,-0.427,0.564,-0.427,-85.944,2.135,1.178,0.095,-0.797,-0.604,0.000,0.000,-89.954,2.226,1.152,0.095,-0.797,-0.604,0.000,0.000,0.000,2.204,1.073,0.095,-0.991,0.137,0.000,0.000,False,False
43.454,1.454,0.953,-0.014,0.000,-0.707,0.000,-0.707,179.977,1.454,0.953,0.122,-0.267,-0.655,0.267,-0.655,-45.656,1.751,1.257,0.002,-0.548,-0.447,0.548,-0.447,57.303,2.135,1.178,0.002,-0.564,-0.427,0.564,-0.427,-85.944,2.135,1.178,0.095,-0.797,-0.604,0.000,0.000,-89.954,2.226,1.152,0.095,-0.797,-0.604,0.000,0.000,0.000,2.204,1.073,0.095,-0.991,0.137,0.000,0.000,False,False
43.555,1.454,0.953,-0.014,0.000,-0.707,0.000,-0.707,179.977,1.454,0.953,0.122,-0.267,-0.655,0.267,-0.655,-45.656,1.751,1.257,0.002,-0.548,-0.447,0.548,-0.447,57.303,2.135,1.178,0.002,-0.564,-0.427,0.564,-0.427,-85.944,2.135,1.178,0.095,-0.797,-0.604,0.000,0.000,-89.954,2.226,1.152,0.095,-0.797,-0.604,0.000,0.000,0.000,2.204,1.073,0.095,-0.991,0.137,0.000,0.000,False,False
43.656,1.454,0.953,-0.014,0.000,-0.707,0.000,-0.707,179.977,1.454,0.953,0.122,-0.267,-0.655,0.267,-0.655,-45.656,1.751,1.257,0.002,-0.548,-0.447,0.548,-0.447,57.303,2.135,1.178,0.002,-0.564,-0.427,0.564,-0.427,-85.944,2.135,1.178,0.095,-0.797,-0.604,0.000,0.000,-89.954,2.226,1.152,0.095,-0.797,-0.604,0.000,0.000,0.000,2.204,1.073,0.095,-0.991,0.137,0.000,0.000,False,False
43.762,1.454,0.953,-0.014,0.000,-0.707,0.000,-0.707,179.977,1.454,0.953,0.122,-0.267,-0.655,0.267,-0.655,-45.656,1.751,1.257,0.002,-0.548,-0.447,0.548,-0.447,57.303,2.135,1.178,0.002,-0.564,-0.427,0.564,-0.427,-85.944,2.135,1.178,0.095,-0.797,-0.604,0.000,0.000,-89.954,2.226,1.152,0.095,-0.797,-0.604,0.000,0.000,0.000,2.204,1.073,0.095,-0.991,0.137,0.000,0.000,False,False
43.863,1.454,0.953,-0.014,0.000,-0.707,0.000,-0.707,179.977,1.454,0.953,0.122,-0.267,-0.655,0.267,-0.655,-45.656,1.751,1.257,0.002,-0.548,-0.447,0.548,-0.447,57.303,2.135,1.178,0.002,-0.564,-0.427,0.564,-0.427,-85.944,2.135,1.178,0.095,-0.797,-0.604,0.000,0.000,-89.954,2.226,1.152,0.095,-0.797,-0.604,0.000,0.000,0.000,2.204,1.073,0.095,-0.991,0.137,0.000,0.000,False,False
43.971,1.454,0.953,-0.014,0.000,-0.707,0.000,-0.707,179.977,1.454,0.953,0.122,-0.267,-0.655,0.267,-0.655,-45.656,1.751,1.257,0.002,-0.548,-0.447,0.548,-0.447,57.303,2.135,1.178,0.002,-0.564,-0.427,0.564,-0.427,-85.944,2.135,1.178,0.095,-0.797,-0.604,0.000,0.000,-89.954,2.226,1.152,0.095,-0.797,-0.604,0.000,0.000,0.000,2.204,1.073,0.095,-0.991,0.137,0.000,0.000,False,False
44.073,1.454,0.953,-0.014,0.000,-0.707,0.000,-0.707,179.977,1.454,0.953,0.122,-0.267,-0.655,0.267,-0.655,-45.656,1.751,1.257,0.002,-0.548,-0.447,0.548,-0.447,57.303,2.135,1.178,0.002,-0.564,-0.427,0.564,-0.427,-85.944,2.135,1.178,0.095,-0.797,-0.604,0.000,0.000,-89.954,2.226,1.152,0.095,-0.797,-0.604,0.000,0.000,0.000,2.204,1.073,0.095,-0.991,0.137,0.000,0.000,False,False
44.175,1.454,0.953,-0.014,0.000,-0.707,0.000,-0.707,179.977,1.454,0.953,0.122,-0.267,-0.655,0.267,-0.655,-45.656,1.751,1.257,0.002,-0.548,-0.447,0.548,-0.447,57.303,2.135,1.178,0.002,-0.564,-0.427,0.564,-0.427,-85.944,2.135,1.178,0.095,-0.797,-0.604,0.000,0.000,-89.954,2.226,1.152,0.095,-0.797,-0.604,0.000,0.000,0.000,2.204,1.073,0.095,-0.991,0.137,0.000,0.000,False,False
44.276,1.454,0.953,-0.014,0.000,-0.707,0.000,-0.707,179.977,1.454,0.953,0.122,-0.267,-0.655,0.267,-0.655,-45.656,1.751,1.257,0.002,-0.548,-0.447,0.548,-0.447,57.303,2.135,1.178,0.002,-0.564,-0.427,0.564,-0.427,-85.944,2.135,1.178,0.095,-0.797,-0.604,0.000,0.000,-89.954,2.226,1.152,0.095,-0.797,-0.604,0.000,0.000,0.000,2.204,1.073,0.095,-0.991,0.137,0.000,0.000,False,False
44.377,1.454,0.953,-0.014,0.000,-0.707,0.000,-0.707,179.977,1.454,0.953,0.122,-0.267,-0.655,0.267,-0.655,-45.656,1.751,1.257,0.002,-0.548,-0.447,0.548,-0.447,57.303,2.135,1.178,0.002,-0.564,-0.427,0.564,-0.427,-85.944,2.135,1.178,0.095,-0.797,-0.604,0.000,0.000,-89.954,2.226,1.152,0.095,-0.797,-0.604,0.000,0.000,0.000,2.204,1.073,0.095,-0.991,0.137,0.000,0.000,False,False
44.483,1.454,0.953,-0.014,0.000,-0.707,0.000,-0.707,179.977,1.454,0.953,0.122,-0.267,-0.655,0.267,-0.655,-45.656,1.751,1.257,0.002,-0.548,-0.447,0.548,-0.447,57.303,2.135,1.178,0.002,-0.564,-0.427,0.564,-0.427,-85.944,2.135,1.178,0.095,-0.797,-0.604,0.000,0.000,-89.954,2.226,1.152,0.095,-0.797,-0.604,0.000,0.000,0.000,2.204,1.073,0.095,-0.991,0.137,0.000,0.000,False,False
